ticker,entry_date,exit_date,ret_pct,r,score,rs,gate_ok
BAJAJ_AUTO,2015-11-24,2015-12-22,-1.3,-0.17,58.8,44.7,False
BAJAJ_AUTO,2015-12-01,2015-12-29,-0.06,-0.01,57.8,40.9,False
BAJAJ_AUTO,2015-12-03,2015-12-31,0.34,0.06,55.2,43.8,False
BAJAJ_AUTO,2015-12-18,2016-01-11,-5.81,-1.05,55.7,50.5,False
BAJAJ_AUTO,2016-02-19,2016-02-26,-7.56,-1.04,58.8,79.0,False
BAJAJ_AUTO,2016-02-22,2016-02-26,-8.89,-1.03,59.3,84.7,False
BAJAJ_AUTO,2016-02-23,2016-02-26,-9.64,-1.03,56.4,83.8,False
BAJAJ_AUTO,2016-04-12,2016-05-12,2.92,0.57,57.4,86.6,False
BAJAJ_AUTO,2016-04-13,2016-05-13,2.36,0.42,57.1,85.7,False
BAJAJ_AUTO,2016-04-18,2016-05-16,-3.56,-0.34,62.6,89.5,False
BAJAJ_AUTO,2016-06-21,2016-07-19,5.05,1.15,61.6,64.7,True
BAJAJ_AUTO,2016-06-22,2016-07-20,4.46,1.03,63.8,64.7,True
BAJAJ_AUTO,2016-06-24,2016-07-22,6.05,1.4,65.8,63.8,True
BAJAJ_AUTO,2016-06-27,2016-07-25,0.82,0.14,67.1,67.6,True
BAJAJ_AUTO,2016-07-01,2016-07-29,-1.69,-0.29,68.3,64.7,True
BAJAJ_AUTO,2016-07-12,2016-08-08,8.29,1.93,59.0,48.5,True
BAJAJ_AUTO,2016-07-18,2016-08-12,4.55,1.17,58.6,46.6,True
BAJAJ_AUTO,2016-07-19,2016-08-16,3.76,0.73,62.5,56.2,True
BAJAJ_AUTO,2016-08-02,2016-08-30,5.05,0.97,65.3,58.1,True
BAJAJ_AUTO,2016-08-30,2016-09-28,-0.92,-0.21,68.8,62.2,True
BAJAJ_AUTO,2016-08-31,2016-09-29,-1.67,-0.27,73.1,66.0,True
BAJAJ_AUTO,2016-09-19,2016-09-30,-5.67,-1.06,75.5,68.8,True
BAJAJ_AUTO,2016-12-09,2016-12-20,-5.98,-1.05,49.7,58.8,True
BAJAJ_AUTO,2017-01-05,2017-02-02,5.56,0.95,54.9,56.0,False
BAJAJ_AUTO,2017-01-06,2017-02-03,2.31,0.34,48.8,54.2,True
BAJAJ_AUTO,2017-01-25,2017-02-22,-1.06,-0.2,49.0,49.5,True
BAJAJ_AUTO,2017-01-27,2017-02-23,-1.53,-0.25,52.9,53.2,True
BAJAJ_AUTO,2017-02-27,2017-03-27,0.97,0.26,55.2,34.6,True
BAJAJ_AUTO,2017-03-03,2017-03-31,-0.74,-0.19,51.7,30.8,True
BAJAJ_AUTO,2017-03-07,2017-04-05,-3.73,-0.73,49.3,40.2,True
BAJAJ_AUTO,2017-04-21,2017-05-16,6.78,1.92,47.5,37.4,True
BAJAJ_AUTO,2017-04-25,2017-05-23,1.51,0.43,45.6,35.5,True
BAJAJ_AUTO,2017-04-26,2017-05-24,-5.04,-1.06,46.7,37.4,True
BAJAJ_AUTO,2017-05-11,2017-05-24,-4.05,-1.08,47.1,33.6,True
BAJAJ_AUTO,2017-05-12,2017-05-23,-6.4,-1.05,50.8,37.4,True
BAJAJ_AUTO,2017-05-17,2017-05-23,-5.5,-1.06,45.1,35.5,True
BAJAJ_AUTO,2017-08-17,2017-08-23,-4.62,-1.07,42.9,26.8,True
BAJAJ_AUTO,2017-09-01,2017-09-18,9.42,1.94,48.3,23.1,True
BAJAJ_AUTO,2017-09-04,2017-09-29,4.78,0.61,45.7,26.8,True
BAJAJ_AUTO,2017-09-06,2017-10-04,7.0,0.93,42.3,30.5,True
BAJAJ_AUTO,2017-11-13,2017-12-06,-4.49,-1.07,62.6,34.2,True
BAJAJ_AUTO,2017-11-22,2017-12-05,-4.67,-1.07,61.0,44.9,True
BAJAJ_AUTO,2017-11-23,2017-12-05,-4.87,-1.07,61.9,43.1,True
BAJAJ_AUTO,2017-12-20,2018-01-17,-5.15,-0.57,56.2,37.6,True
BAJAJ_AUTO,2017-12-26,2018-01-22,-4.78,-0.48,54.6,39.1,True
BAJAJ_AUTO,2018-01-08,2018-02-05,-2.89,-0.6,53.6,34.5,True
BAJAJ_AUTO,2018-01-23,2018-02-06,-5.03,-1.06,54.9,30.9,True
BAJAJ_AUTO,2018-01-24,2018-02-06,-5.02,-1.06,58.1,37.2,True
BAJAJ_AUTO,2018-01-25,2018-02-05,-5.85,-1.05,57.7,38.1,True
BAJAJ_AUTO,2018-01-30,2018-02-02,-5.91,-1.05,55.6,38.1,True
BAJAJ_AUTO,2019-03-28,2019-04-02,-4.64,-1.07,60.5,57.9,True
BAJAJ_AUTO,2019-04-11,2019-05-14,0.35,0.08,63.9,63.2,True
BAJAJ_AUTO,2019-04-12,2019-05-15,-2.12,-0.38,60.9,64.1,True
BAJAJ_AUTO,2019-04-15,2019-05-16,-3.12,-0.5,60.7,64.1,True
BAJAJ_AUTO,2019-04-16,2019-05-17,-3.42,-0.47,58.1,64.1,True
BAJAJ_AUTO,2019-04-18,2019-05-20,0.32,0.06,58.1,64.9,True
BAJAJ_AUTO,2019-05-06,2019-05-14,-4.8,-1.07,62.1,61.6,True
BAJAJ_AUTO,2019-05-20,2019-06-14,-6.92,-1.05,69.8,62.4,True
BAJAJ_AUTO,2019-05-23,2019-06-14,-6.34,-1.05,63.3,62.4,True
BAJAJ_AUTO,2019-05-24,2019-06-14,-5.69,-1.06,63.5,62.4,True
BAJAJ_AUTO,2019-06-04,2019-06-17,-6.47,-1.05,65.3,58.2,True
BAJAJ_AUTO,2019-09-23,2019-10-23,5.33,0.62,55.9,58.1,True
BAJAJ_AUTO,2019-09-27,2019-10-30,7.64,0.87,52.7,58.1,True
BAJAJ_AUTO,2019-10-15,2019-11-01,10.58,1.94,54.9,58.9,True
BAJAJ_AUTO,2019-10-16,2019-11-15,6.45,1.04,55.9,58.1,True
BAJAJ_AUTO,2019-10-18,2019-11-19,0.89,0.11,56.0,62.2,True
BAJAJ_AUTO,2019-12-04,2020-01-01,-2.65,-0.6,74.0,70.4,True
BAJAJ_AUTO,2019-12-12,2020-01-01,-4.33,-1.07,68.5,71.2,True
BAJAJ_AUTO,2019-12-26,2020-01-02,-3.77,-1.09,68.0,62.2,True
BAJAJ_AUTO,2019-12-30,2020-01-02,-3.63,-1.09,68.4,62.2,True
BAJAJ_AUTO,2020-02-04,2020-02-24,-7.84,-1.04,61.8,67.1,True
BAJAJ_AUTO,2020-08-06,2020-09-02,-2.77,-0.43,60.8,68.2,True
BAJAJ_AUTO,2020-08-18,2020-09-01,-5.99,-1.05,65.4,68.2,True
BAJAJ_AUTO,2020-12-24,2021-01-20,10.57,1.94,61.2,40.6,True
BAJAJ_AUTO,2020-12-28,2021-01-22,13.67,1.96,63.9,41.4,True
BAJAJ_AUTO,2020-12-30,2021-01-22,16.26,1.96,60.2,41.4,True
BAJAJ_AUTO,2021-04-28,2021-05-26,8.63,1.17,52.3,41.0,True
BAJAJ_AUTO,2021-04-29,2021-05-27,5.46,0.54,56.1,41.0,True
BAJAJ_AUTO,2021-06-23,2021-07-09,-5.51,-1.06,72.7,44.3,True
BAJAJ_AUTO,2021-07-02,2021-07-08,-4.39,-1.07,71.5,37.0,True
BAJAJ_AUTO,2021-09-28,2021-10-26,-4.1,-0.64,36.6,16.0,True
BAJAJ_AUTO,2021-10-13,2021-10-25,-6.68,-1.05,39.2,13.6,True
BAJAJ_AUTO,2022-06-28,2022-07-25,5.29,0.8,53.9,36.6,False
BAJAJ_AUTO,2022-07-07,2022-08-03,5.32,0.85,45.9,31.2,False
BAJAJ_AUTO,2022-07-08,2022-08-04,4.43,0.67,46.9,32.0,False
BAJAJ_AUTO,2022-08-01,2022-08-30,3.02,0.65,57.3,41.0,True
BAJAJ_AUTO,2022-08-02,2022-09-01,0.62,0.14,57.9,43.3,True
BAJAJ_AUTO,2022-08-03,2022-09-02,1.73,0.38,58.5,46.4,True
BAJAJ_AUTO,2022-08-05,2022-09-06,-1.87,-0.44,58.1,44.1,True
BAJAJ_AUTO,2022-09-01,2022-09-07,-3.94,-1.08,71.3,48.7,True
BAJAJ_AUTO,2022-12-01,2022-12-12,-4.65,-1.07,57.3,57.4,True
BAJAJ_AUTO,2023-03-17,2023-04-11,8.51,1.93,56.5,58.2,False
BAJAJ_AUTO,2023-03-20,2023-04-11,8.24,1.93,55.8,58.2,False
BAJAJ_AUTO,2023-03-22,2023-04-24,9.56,1.71,57.7,60.5,False
BAJAJ_AUTO,2023-03-23,2023-04-12,8.92,1.93,51.1,60.5,False
BAJAJ_AUTO,2023-03-31,2023-04-12,8.12,1.93,54.9,56.7,False
BAJAJ_AUTO,2023-04-05,2023-05-02,11.86,1.95,53.1,55.9,False
BAJAJ_AUTO,2023-04-06,2023-05-08,10.8,1.57,55.0,58.9,True
BAJAJ_AUTO,2023-04-10,2023-05-08,12.22,1.95,52.1,59.7,True
BAJAJ_AUTO,2023-05-26,2023-06-22,0.82,0.21,77.2,58.5,True
BAJAJ_AUTO,2023-06-30,2023-07-13,6.72,1.91,80.4,48.8,True
BAJAJ_AUTO,2023-07-06,2023-08-02,0.18,0.03,69.9,45.0,True
BAJAJ_AUTO,2023-07-07,2023-08-03,-1.09,-0.17,68.9,45.0,True
BAJAJ_AUTO,2023-08-01,2023-08-04,-4.32,-1.07,69.6,43.5,True
BAJAJ_AUTO,2023-09-11,2023-09-15,7.06,1.92,60.2,45.0,True
BAJAJ_AUTO,2023-09-12,2023-10-11,4.06,0.86,58.7,45.8,True
BAJAJ_AUTO,2023-10-12,2023-10-20,8.03,1.93,75.8,66.8,True
BAJAJ_AUTO,2023-10-13,2023-11-10,5.99,1.43,74.8,69.0,True
BAJAJ_AUTO,2023-10-18,2023-11-15,6.98,1.76,74.4,69.8,True
BAJAJ_AUTO,2023-10-20,2023-11-17,1.66,0.2,76.5,75.0,True
BAJAJ_AUTO,2024-01-25,2024-02-16,12.34,1.95,84.3,86.2,True
BAJAJ_AUTO,2024-01-29,2024-02-23,11.6,1.25,82.8,89.2,True
BAJAJ_AUTO,2024-02-01,2024-02-28,9.99,1.1,75.9,87.8,True
BAJAJ_AUTO,2024-03-05,2024-03-27,10.79,1.95,85.5,78.0,True
BAJAJ_AUTO,2024-03-06,2024-04-05,8.78,1.39,84.9,78.8,True
BAJAJ_AUTO,2024-03-07,2024-04-08,4.46,0.52,84.7,83.2,True
BAJAJ_AUTO,2024-03-11,2024-04-09,0.44,0.04,81.8,84.8,True
BAJAJ_AUTO,2024-03-19,2024-04-19,6.47,0.98,85.4,84.8,True
BAJAJ_AUTO,2024-03-20,2024-04-22,2.52,0.37,86.7,86.2,True
BAJAJ_AUTO,2024-03-26,2024-04-25,-3.08,-0.39,83.1,87.0,True
BAJAJ_AUTO,2024-05-03,2024-05-30,-1.41,-0.22,84.7,75.8,True
BAJAJ_AUTO,2024-05-15,2024-06-11,7.1,1.2,82.8,77.4,True
BAJAJ_AUTO,2024-05-24,2024-06-10,10.0,1.94,85.5,67.7,True
BAJAJ_AUTO,2024-05-30,2024-06-14,9.48,1.94,80.1,70.0,True
BAJAJ_AUTO,2024-06-04,2024-07-02,2.88,0.56,74.6,67.7,True
BAJAJ_AUTO,2024-06-06,2024-07-04,-1.5,-0.17,77.6,81.1,True
BAJAJ_AUTO,2024-06-07,2024-07-05,-1.56,-0.17,77.4,80.4,True
BAJAJ_AUTO,2024-06-25,2024-07-22,-5.29,-1.06,82.2,79.6,True
BAJAJ_AUTO,2024-07-16,2024-07-22,-4.78,-1.07,84.9,70.7,True
BAJAJ_AUTO,2024-07-29,2024-08-26,8.35,0.92,76.8,74.6,True
BAJAJ_AUTO,2024-07-30,2024-08-27,8.6,0.95,76.1,71.7,True
BAJAJ_AUTO,2024-08-01,2024-08-29,7.2,0.97,76.2,72.4,True
BAJAJ_AUTO,2024-08-02,2024-08-29,10.01,1.94,77.2,76.8,True
BAJAJ_AUTO,2024-08-08,2024-08-29,9.93,1.94,77.0,79.8,True
BAJAJ_AUTO,2025-11-21,2025-12-18,-0.96,-0.28,46.2,19.4,True
BAJAJ_AUTO,2025-11-25,2025-12-22,-0.47,-0.13,50.2,23.7,True
BAJAJ_AUTO,2025-11-27,2025-12-18,-4.34,-1.07,45.2,21.5,True
BAJAJ_AUTO,2025-12-12,2025-12-18,-3.8,-1.09,54.4,39.9,True
BAJAJ_AUTO,2025-12-23,2026-01-21,-0.67,-0.13,57.6,44.9,True
BAJAJ_AUTO,2025-12-31,2026-01-29,1.36,0.38,57.9,44.9,True
BAJAJ_AUTO,2026-01-01,2026-01-30,1.11,0.28,54.0,42.7,True
BAJAJ_AUTO,2026-01-02,2026-02-01,2.2,0.37,52.3,45.6,True
BAJAJ_AUTO,2026-02-01,2026-02-01,-6.3,-1.05,61.1,52.7,True
BAJAJ_AUTO,2026-02-04,2026-03-04,-1.11,-0.19,60.8,46.3,True
BAJAJ_AUTO,2026-02-11,2026-03-11,-5.45,-1.06,54.3,39.9,True
BAJAJ_AUTO,2026-02-12,2026-03-09,-5.27,-1.06,53.9,42.0,True
BAJAJ_AUTO,2026-02-26,2026-03-02,-5.63,-1.06,59.4,50.6,True
BAJAJ_AUTO,2026-04-10,2026-05-11,12.46,1.38,56.0,63.4,False
BAJAJ_AUTO,2026-04-13,2026-05-12,8.45,0.8,56.9,66.2,False
BAJAJ_AUTO,2026-05-04,2026-06-01,2.2,0.24,63.8,67.7,False
BAJAJ_AUTO,2026-05-05,2026-06-02,1.42,0.17,62.1,67.7,False
BAJAJ_AUTO,2026-05-07,2026-06-04,-3.53,-0.29,59.2,69.1,False
BAJAJ_AUTO,2026-05-08,2026-06-05,-2.47,-0.2,64.1,71.2,False
BAJAJ_AUTO,2026-05-21,2026-06-12,-5.98,-1.05,66.2,75.5,False
BAJAJ_AUTO,2026-05-22,2026-06-12,-6.44,-1.05,67.2,76.9,False
BAJAJ_AUTO,2026-08-21,2026-08-21,-0.3,-0.08,80.6,82.6,False
BAJFINANCE,2008-01-18,2008-01-21,-19.49,-1.02,35.4,42.6,True
BAJFINANCE,2009-07-16,2009-08-12,1.91,0.07,57.3,53.8,True
BAJFINANCE,2009-07-21,2009-08-17,14.84,0.62,53.2,61.3,True
BAJFINANCE,2009-08-14,2009-09-10,5.19,0.35,70.2,90.4,True
BAJFINANCE,2009-08-27,2009-09-24,8.14,0.63,73.4,81.8,True
BAJFINANCE,2009-09-02,2009-10-01,26.19,1.98,75.2,81.8,True
BAJFINANCE,2009-09-16,2009-10-01,26.66,1.98,71.0,78.6,True
BAJFINANCE,2009-09-18,2009-10-14,30.21,1.98,74.7,86.1,True
BAJFINANCE,2009-09-30,2009-10-01,26.78,1.98,63.8,66.0,True
BAJFINANCE,2009-10-01,2009-10-14,25.63,1.98,72.6,85.0,True
BAJFINANCE,2009-10-05,2009-11-04,1.31,0.07,74.7,92.5,True
BAJFINANCE,2009-11-17,2009-12-14,10.88,0.74,69.6,89.4,True
BAJFINANCE,2009-11-18,2009-12-15,-3.77,-0.21,73.9,92.6,True
BAJFINANCE,2009-12-04,2010-01-05,16.37,1.37,76.4,93.7,True
BAJFINANCE,2009-12-21,2010-01-12,19.9,1.97,86.1,88.4,True
BAJFINANCE,2009-12-24,2010-01-25,-1.24,-0.13,81.9,92.6,True
BAJFINANCE,2009-12-29,2010-01-27,1.28,0.14,83.2,92.6,True
BAJFINANCE,2009-12-30,2010-01-28,-3.09,-0.33,83.8,93.7,True
BAJFINANCE,2010-01-19,2010-01-22,-10.22,-1.03,82.7,99.0,True
BAJFINANCE,2010-03-29,2010-04-16,16.62,1.96,84.5,97.9,True
BAJFINANCE,2010-04-05,2010-04-19,16.0,1.96,78.5,97.9,True
BAJFINANCE,2010-04-06,2010-04-20,15.45,1.96,77.5,95.8,True
BAJFINANCE,2010-05-28,2010-06-24,0.77,0.06,70.0,99.0,True
BAJFINANCE,2010-06-02,2010-06-29,1.63,0.13,72.1,99.0,False
BAJFINANCE,2010-06-16,2010-07-13,7.01,0.73,79.3,95.8,True
BAJFINANCE,2010-07-06,2010-08-02,17.49,1.97,90.5,97.9,True
BAJFINANCE,2010-07-12,2010-08-06,11.22,1.27,89.8,97.9,True
BAJFINANCE,2010-08-02,2010-08-27,11.33,0.74,78.2,99.0,True
BAJFINANCE,2010-09-02,2010-09-07,20.78,1.97,81.6,99.0,True
BAJFINANCE,2010-09-03,2010-09-09,20.34,1.97,85.4,99.0,True
BAJFINANCE,2010-09-07,2010-10-05,14.33,0.89,82.7,99.0,True
BAJFINANCE,2010-09-08,2010-10-06,12.98,0.68,77.7,99.0,True
BAJFINANCE,2010-10-26,2010-11-23,-3.22,-0.43,89.8,99.0,True
BAJFINANCE,2010-11-02,2010-11-25,-9.22,-1.03,89.9,99.0,True
BAJFINANCE,2010-11-03,2010-11-25,-9.81,-1.03,94.6,99.0,True
BAJFINANCE,2010-11-08,2010-11-16,-7.54,-1.04,85.6,99.0,True
BAJFINANCE,2011-02-23,2011-02-25,-11.21,-1.03,58.3,99.0,False
BAJFINANCE,2011-03-11,2011-04-07,8.06,0.73,57.0,99.0,False
BAJFINANCE,2011-03-29,2011-04-28,5.28,0.61,63.3,99.0,False
BAJFINANCE,2011-03-30,2011-04-29,1.71,0.14,64.0,99.0,True
BAJFINANCE,2011-12-08,2011-12-19,-6.84,-1.05,56.6,58.8,False
BAJFINANCE,2012-03-12,2012-04-10,7.77,0.97,71.6,83.3,True
BAJFINANCE,2012-03-14,2012-04-12,2.22,0.27,70.7,82.3,True
BAJFINANCE,2012-03-15,2012-04-13,6.46,0.74,71.5,85.3,True
BAJFINANCE,2012-03-22,2012-04-20,6.96,0.9,66.9,77.4,True
BAJFINANCE,2012-04-02,2012-05-02,4.79,0.66,68.5,80.4,True
BAJFINANCE,2012-04-03,2012-05-03,4.64,0.55,69.6,82.2,True
BAJFINANCE,2012-04-04,2012-05-04,0.17,0.02,70.1,83.3,True
BAJFINANCE,2012-04-09,2012-05-07,-7.0,-0.61,67.5,78.4,True
BAJFINANCE,2012-04-30,2012-05-28,-1.47,-0.2,75.4,77.4,True
BAJFINANCE,2012-05-03,2012-05-30,-7.25,-0.89,76.7,80.4,True
BAJFINANCE,2012-05-08,2012-06-04,-6.28,-0.74,73.6,83.3,False
BAJFINANCE,2012-06-11,2012-07-06,7.09,1.02,75.1,93.2,True
BAJFINANCE,2012-06-12,2012-07-09,3.5,0.52,76.3,96.1,False
BAJFINANCE,2012-06-13,2012-07-10,7.45,1.13,75.6,96.1,True
BAJFINANCE,2012-06-18,2012-07-13,8.8,1.38,78.7,95.1,True
BAJFINANCE,2012-06-22,2012-07-17,12.17,1.95,77.0,95.1,True
BAJFINANCE,2012-09-12,2012-10-05,14.25,1.96,83.4,98.0,True
BAJFINANCE,2012-09-13,2012-10-12,10.16,1.42,80.5,98.0,True
BAJFINANCE,2012-09-18,2012-10-17,11.3,1.48,79.7,96.1,True
BAJFINANCE,2012-11-07,2012-12-06,7.5,1.01,83.3,98.0,True
BAJFINANCE,2012-11-08,2012-12-07,2.48,0.34,83.9,98.0,True
BAJFINANCE,2012-11-13,2012-12-12,-6.69,-0.69,82.4,97.1,True
BAJFINANCE,2012-11-26,2012-12-10,-9.93,-1.03,85.9,96.1,True
BAJFINANCE,2012-12-27,2013-01-23,0.22,0.03,80.3,93.2,True
BAJFINANCE,2013-04-25,2013-05-20,25.93,1.98,53.3,87.5,True
BAJFINANCE,2013-04-26,2013-05-24,13.42,0.86,55.0,90.3,True
BAJFINANCE,2013-06-10,2013-06-25,-8.38,-1.04,72.1,94.2,True
BAJFINANCE,2013-07-02,2013-07-23,-11.1,-1.03,68.0,91.3,True
BAJFINANCE,2013-07-12,2013-07-23,-7.79,-1.04,73.6,89.4,True
BAJFINANCE,2013-07-16,2013-07-19,-7.58,-1.04,65.0,90.3,True
BAJFINANCE,2013-11-26,2013-12-23,8.51,1.25,61.0,51.9,True
BAJFINANCE,2013-12-02,2013-12-30,9.71,1.5,59.2,55.7,True
BAJFINANCE,2013-12-04,2014-01-01,6.55,0.98,63.4,57.7,True
BAJFINANCE,2013-12-09,2014-01-06,4.1,0.49,58.0,64.4,True
BAJFINANCE,2014-01-17,2014-01-27,-5.66,-1.06,75.2,71.4,True
BAJFINANCE,2014-01-22,2014-01-27,-5.65,-1.06,70.3,71.4,True
BAJFINANCE,2014-02-19,2014-03-20,7.37,1.13,73.5,79.0,True
BAJFINANCE,2014-02-26,2014-03-27,6.11,1.01,72.3,77.1,True
BAJFINANCE,2014-03-03,2014-03-28,11.5,1.95,67.5,77.1,True
BAJFINANCE,2014-04-07,2014-05-09,6.77,0.99,72.2,82.8,True
BAJFINANCE,2014-05-23,2014-06-19,2.21,0.14,73.6,77.1,True
BAJFINANCE,2014-06-19,2014-07-16,4.77,0.42,59.3,55.2,True
BAJFINANCE,2014-07-03,2014-07-31,5.81,0.7,65.3,45.7,True
BAJFINANCE,2014-07-04,2014-08-01,4.06,0.48,63.1,50.5,True
BAJFINANCE,2014-07-07,2014-08-04,-3.19,-0.21,60.5,59.6,True
BAJFINANCE,2014-09-22,2014-10-23,2.06,0.24,78.5,85.7,True
BAJFINANCE,2014-09-30,2014-11-03,6.72,0.82,74.8,86.6,True
BAJFINANCE,2014-10-01,2014-11-05,3.74,0.4,81.1,82.8,True
BAJFINANCE,2014-10-07,2014-11-07,2.42,0.21,81.3,86.6,True
BAJFINANCE,2014-10-23,2014-11-17,15.63,1.96,76.2,84.7,True
BAJFINANCE,2014-10-27,2014-11-17,15.59,1.96,75.9,84.7,True
BAJFINANCE,2014-10-28,2014-11-26,7.34,0.68,81.4,87.6,True
BAJFINANCE,2014-12-19,2015-01-14,15.88,1.96,82.3,88.5,True
BAJFINANCE,2014-12-24,2015-01-21,12.1,0.99,81.6,89.5,True
BAJFINANCE,2015-01-15,2015-02-12,7.05,0.57,82.6,92.3,True
BAJFINANCE,2015-02-12,2015-03-12,0.19,0.02,81.6,91.4,True
BAJFINANCE,2015-02-16,2015-03-16,-5.87,-0.55,81.8,90.4,True
BAJFINANCE,2015-02-18,2015-03-17,-8.46,-0.81,82.1,91.4,True
BAJFINANCE,2015-03-02,2015-03-16,-8.72,-1.04,88.1,92.3,True
BAJFINANCE,2015-04-01,2015-05-04,-2.78,-0.39,88.1,90.4,True
BAJFINANCE,2015-04-07,2015-05-06,0.87,0.1,81.0,90.4,True
BAJFINANCE,2015-04-08,2015-04-28,-9.8,-1.03,80.1,91.4,True
BAJFINANCE,2015-04-09,2015-04-28,-13.22,-1.02,77.4,94.2,True
BAJFINANCE,2015-05-18,2015-06-12,3.37,0.39,73.0,93.3,False
BAJFINANCE,2015-06-08,2015-06-22,17.84,1.97,76.5,95.2,False
BAJFINANCE,2015-06-10,2015-06-22,18.53,1.97,78.7,97.1,False
BAJFINANCE,2015-06-12,2015-06-26,17.26,1.97,80.8,96.1,False
BAJFINANCE,2015-06-16,2015-06-26,16.19,1.96,74.4,96.1,False
BAJFINANCE,2015-07-29,2015-08-24,-8.38,-1.04,87.7,97.1,False
BAJFINANCE,2015-07-30,2015-08-24,-7.37,-1.04,84.4,98.0,False
BAJFINANCE,2015-08-03,2015-08-24,-8.69,-1.04,83.1,97.1,True
BAJFINANCE,2015-08-04,2015-08-24,-9.35,-1.03,78.5,97.1,True
BAJFINANCE,2015-09-16,2015-09-21,-7.48,-1.04,75.5,97.1,False
BAJFINANCE,2015-10-06,2015-11-03,0.87,0.08,70.9,97.1,False
BAJFINANCE,2015-10-21,2015-11-19,-2.97,-0.3,76.1,97.1,False
BAJFINANCE,2015-10-23,2015-11-20,0.58,0.06,75.5,97.1,False
BAJFINANCE,2015-11-04,2015-12-03,6.17,1.12,72.0,96.1,False
BAJFINANCE,2015-11-05,2015-12-04,3.36,0.63,72.4,97.1,False
BAJFINANCE,2015-11-20,2015-12-18,5.48,1.04,76.1,98.0,False
BAJFINANCE,2015-11-23,2015-12-21,5.04,0.87,75.8,96.1,False
BAJFINANCE,2015-11-24,2015-12-22,7.26,1.16,75.6,96.1,False
BAJFINANCE,2015-11-26,2015-12-23,5.91,0.8,78.1,98.0,False
BAJFINANCE,2015-12-09,2016-01-01,9.67,1.94,78.6,99.0,False
BAJFINANCE,2015-12-16,2016-01-06,9.58,1.94,79.0,98.0,False
BAJFINANCE,2015-12-18,2016-01-15,4.83,0.8,83.3,98.0,False
BAJFINANCE,2015-12-21,2016-01-18,2.57,0.41,80.3,98.0,False
BAJFINANCE,2015-12-22,2016-01-19,-8.88,-1.03,76.4,98.0,False
BAJFINANCE,2016-02-02,2016-02-03,-7.4,-1.04,76.7,99.0,False
BAJFINANCE,2016-02-04,2016-03-02,-2.34,-0.17,75.4,97.1,False
BAJFINANCE,2016-02-08,2016-03-04,-6.24,-0.36,73.6,99.0,False
BAJFINANCE,2016-03-02,2016-04-01,10.19,0.87,72.2,99.0,False
BAJFINANCE,2016-03-03,2016-04-04,7.83,0.6,73.5,99.0,False
BAJFINANCE,2016-05-03,2016-05-30,8.15,1.29,85.1,99.0,False
BAJFINANCE,2016-05-06,2016-06-02,5.77,0.8,84.8,99.0,False
BAJFINANCE,2016-05-09,2016-06-03,9.29,1.13,82.7,99.0,False
BAJFINANCE,2016-05-10,2016-06-06,6.76,0.9,82.4,99.0,True
BAJFINANCE,2016-05-12,2016-06-08,2.6,0.32,81.7,99.0,True
BAJFINANCE,2016-05-30,2016-06-24,-1.68,-0.24,85.3,99.0,True
BAJFINANCE,2016-06-03,2016-06-30,-3.86,-0.52,81.9,99.0,True
BAJFINANCE,2016-06-24,2016-07-11,10.52,1.94,85.4,98.0,True
BAJFINANCE,2016-06-28,2016-07-11,10.65,1.95,84.9,96.1,True
BAJFINANCE,2016-07-01,2016-07-26,16.61,1.96,87.6,95.2,True
BAJFINANCE,2016-07-04,2016-07-26,16.63,1.96,83.4,94.2,True
BAJFINANCE,2016-08-26,2016-09-09,13.3,1.96,92.0,99.0,True
BAJFINANCE,2016-08-29,2016-09-27,6.53,0.93,88.7,99.0,True
BAJFINANCE,2016-08-30,2016-09-28,1.34,0.14,85.5,99.0,True
BAJFINANCE,2016-09-01,2016-09-30,-6.02,-0.61,84.3,98.1,True
BAJFINANCE,2016-09-23,2016-09-29,-8.91,-1.03,89.1,98.1,True
BAJFINANCE,2016-10-19,2016-11-02,-8.52,-1.04,89.0,99.0,True
BAJFINANCE,2017-01-06,2017-02-03,15.54,1.64,55.3,88.7,True
BAJFINANCE,2017-03-09,2017-04-07,11.17,1.41,74.0,86.9,True
BAJFINANCE,2017-03-10,2017-04-10,9.7,1.27,71.5,84.1,True
BAJFINANCE,2017-03-15,2017-04-12,11.3,1.1,70.5,86.9,True
BAJFINANCE,2017-03-17,2017-04-17,8.67,0.91,69.7,88.7,True
BAJFINANCE,2017-05-11,2017-05-22,-6.53,-1.05,81.7,87.8,True
BAJFINANCE,2017-05-12,2017-05-22,-6.31,-1.05,78.4,88.7,True
BAJFINANCE,2017-05-29,2017-06-23,6.19,0.58,75.8,83.1,True
BAJFINANCE,2017-06-01,2017-06-29,3.07,0.35,75.1,82.2,True
BAJFINANCE,2017-07-04,2017-07-19,11.96,1.95,83.7,89.7,True
BAJFINANCE,2017-07-11,2017-07-19,10.19,1.94,82.1,88.7,True
BAJFINANCE,2017-07-12,2017-07-19,9.89,1.94,86.5,88.7,True
BAJFINANCE,2017-08-14,2017-09-12,12.12,1.43,92.3,94.4,True
BAJFINANCE,2017-08-24,2017-09-21,6.21,0.78,89.1,94.4,True
BAJFINANCE,2017-08-29,2017-09-25,1.06,0.1,84.5,95.3,True
BAJFINANCE,2017-10-09,2017-10-25,-6.49,-1.05,88.7,92.5,True
BAJFINANCE,2017-10-10,2017-10-23,-6.75,-1.05,86.8,93.4,True
